title,author,pub_year,venue,abstract
"Evolution of shape in Oligocene and Miocene Notocarinovalva (Ostracoda, Crustacea): A multivariate statistical study",['RA Reyment'],1997,Bulletin of Mathematical Biology,"Largely due to LF Bookstein, geometric morphometrics has been developed as an amalgamation of techniques drawn from mathematical statistics, non-Euclidean geometry and computer graphics, applied to labelled points (landmarks) and the biological images"
Genetic differentiation of quantitative characters between populations or species II: optimal selection in infinite populations,"['P Narain', 'R Chakraborty']",1987,Heredity,"Using a new and more general genetic model called the discrete-allelic state model and assuming discrete-time process, the evolutionary changes of genetic variation of quantitative characters, controlled by a few loci, within and between populations during the process of"
Analyzing speciation rates in macroevolutionary studies,['BS Lieberman'],2001,"Fossils, Phylogeny, and Form",Paleobiologists working in the area of macroevolutionary theory have made important contributions to our understanding of evolution by emphasizing how research programs that study evolutionary patterns of speciation and extinction within and among clades can be
Neutral evolution of cellular phenotypes,"['JG Wideman', 'A Novick', 'SA Muñoz-Gómez']",2019,Current opinion in …,"Eukaryotes exhibit a great diversity of cellular and subcellular morphologies, but their basic underlying architecture is fairly constant. All have a nucleus, Golgi, cytoskeleton, plasma membrane, vesicles, ribosomes, and all known lineages but one have mitochondrion"
Cross‐sex genetic correlations for fitness and fitness components: connecting theoretical predictions to empirical patterns,"['T Connallon', 'G Matthews']",2019,Evolution letters,"Sex differences in morphology, physiology, development, and behavior are widespread, yet the sexes inherit nearly identical genomes, causing most traits to exhibit strong and positive cross‐sex genetic correlations. In contrast to most other traits, estimates of cross‐sex genetic"
Chance and the patterns of drift: A natural experiment,['RC Richardson'],2006,Philosophy of Science,"Evolutionary models can explain the dynamics of populations, how genetic, genotypic, or phenotypic frequencies change with time. Models incorporating chance, or drift, predict specific patterns of change. These are illustrated using classic work on blood types by"
"Paleoecology, paleobiogeography, and evolutionary patterns of Late Cretaceous Gulf and Atlantic coastal plain mollusks",['DI Jablonski'],1979,NA,Page 1. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission. Page 2. Reproduced with permission of the copyright owner. Further reproduction prohibited without permission. Page 3. Reproduced with permission of the copyright
Genetic and Morphological Divergence in Three Strains of Brook Trout Salvelinus fontinalis Commonly Stocked in Lake Superior,"['GJ McKinney', 'A Varian', 'J Scardina', 'KM Nichols']",2014,PLoS One,Fitness related traits often show spatial variation across populations of widely distributed species. Comparisons of genetic variation among populations in putatively neutral DNA markers and in phenotypic traits susceptible to selection (QST FST analysis) can be used to
Reversal of response to artificial selection on body size in a wild passerine,"['T Kvalnes', 'TH Ringsby', 'H Jensen', 'IJ Hagen']",2017,…,"A general assumption in quantitative genetics is the existence of an intermediate phenotype with higher mean individual fitness in the average environment than more extreme phenotypes. Here, we investigate the evolvability and presence of such a phenotype in wild"
"An application of the neutral model to the evolution of tail length in the genus Euplectes (Aves, Ploceidae)",['UM Savalli'],1993,Evolution,"MATERIALS AND METHODS The lengths of the longest retrix, unflattened wing cord, and tarsus length (as described in Pyle etal., 1 987) were measured for specimens of breeding-plumaged males of all species and subspecies of Euplectes available at the National"
"Phenotypic, genetic, and environmental integration of morphology in a stream population of the threespine stickleback, Gasterosteus aculeatus",['JV Baumgartner'],1995,Canadian Journal of Fisheries and Aquatic …,"Les auteurs ont déterminé, par analyse des frères et soeurs de familles d'épinoche à trois épines, Gasterosteus aculeatus, élevées en laboratoire, les variances et covariances phénotypiques, génétiques et environnementales de 33 traits morphométriques d'une"
Testing for biases in selection on avian reproductive traits and partitioning direct and indirect selection using quantitative genetic models,"['TE Reed', 'P Gienapp', 'ME Visser']",2016,Evolution,"Key life history traits such as breeding time and clutch size are frequently both heritable and under directional selection, yet many studies fail to document microevolutionary responses. One general explanation is that selection estimates are biased by the omission of correlated"
Towards a predictive conservation biology: the devil is in the behaviour,"['BE Sæther', 'S Engen']",2019,Philosophical Transactions of the …,One of the most important challenges in conservation biology is to predict the viability of populations of vulnerable and threatened species. This requires that the demographic stochasticity strongly affecting the ecological and evolutionary dynamics of especially small
