title,author,pub_year,venue,abstract
Adaptive Inertia Caused by Hidden Pleiotropic E ects,"['M Baatz', 'GP Wagner']",1996,NA,"Pleiotropic e ects among quantitative characters are believed to be extensive and universal, although their actual amount and pattern remains to be determined. Theoretical studies have shown that pleiotropic e ects can in uence the dynamics of a character under"
The role of fluctuating selection in the maintenance of genetic variation in Lobelia inflata,['K Cote'],2017,NA,Understanding the mechanisms that are responsible for maintaining genetic variation continues to be the focus of much research in evolutionary ecology. It has been suggested that the abundant genetic variation found in Lobelia inflata is maintained by fluctuating
"Genetic variation in structured populations space, time and the Red Queen",['KA Lythgoe'],1999,KB thesis scanning project 2015,Understanding what maintains genetic variation in natural populations is central to evolutionary biology. Genetic variation is important because it limits the rates of adaptation. This thesis considers how population structure and environmental change affect the spatial
Comparative population structure across loci in conifers,['RG Latta'],1996,NA,I compared the amount of population differentiation across loci with different characteristics to test competing hypotheses about the factors maintaining population differentiation in species with high gene flow. Maternally inherited mitochondrial DNA polymorphisms
S19. 2: Revealing quantitative genetic relationships in sexual selection using molecular markers,['BC Sheldon'],NA,NA,"The relative importance of direct and indirect (genetic) benefits of mate choice has been the subject of lively debate. It is often difficult to determine the relative importance of one or other form of benefit from mate choice, because it is likely that different benefits offered by"
quantitative traits,"['WG Hill', 'SH Mbaga']",2012,Mutation and Evolution,"There is substantial new variation for quantitative traits generated by mutation that can be utilised by artificial selection. With long-term selection, however, response is often attenuated and a selection limit sometimes reached, even though genetic variation is"
"A biometrical study of stomata in Blechnum species (Blechnaceae), with some ecological and taxonomical implications for the ferns","['JM Gabriel y Galán', 'C Prada', 'CH Rolleri']",2011,Revista de Biología …,"Morphological stomatal traits, such as size, form and frequency, have been subject of much literature, including their relationships with environmental factors. However, little effort have focused on ferns, and very few in the genus Blechnum. Stomatal length, width and frequency"
Phylogenetic divergence of cell biological,['M Lynch'],NA,NA,"Most cellular features have a range of states, but understanding the mechanisms responsible for interspecific divergence is a challenge for evolutionary cell biology. Models are developed for the distribution of mean phenotypes likely to evolve under the joint forces"
Glossary of Macroevolution,['B Shale'],NA,"Genetics, Paleontology, and Macroevolution Second …","canalization The case in which the same phenotype is expressed, despite some variation in the genotype. The more constancy of expression, the stronger the degree of canalization.[4] character stasis Long-term constancy in a phenotypic character within a lineage.[6] clade A"
Interplay between high drift-high selection limits the genetic load in small selfing maize populations,"['A Desbiez-Piat', 'A Le Rouzic', 'MI Tenaillon', 'C Dillmann']",2020,bioRxiv,"Population and quantitative genetics provide useful approximations to predict the evolution of populations and theirmultilocus adaptive dynamics. They are not supposed to hold under extreme parameter combinations, for which deviationsneed to be further quantified to"
The dynamics induced in a biological system by broken mutational symmetry and non-linear feedback,['D Waxman'],NA,NA,"Some biological systems involving mutation and selection are characterised by nonlinear equations that can have dynamically complex outcomes. We consider the genes affecting a quantitative trait, that have been previously found to have a distribution that persistently"
Quantitative Genetics of Growth and Development in the Freshwater Copepod Diaptomus leptopus,"['S Twombly', 'N Tisch']",2000,NA,Growth and development determine age and size at important life-history transitions and therefore contribute directly to individual fitness. Opportunities for these traits to respond to selection depend on the amounts of genetic variation present and on the extent to which
Context-dependency of mutation and the maintenance of genetic variation for life -history traits in natural populations of Daphnia pulicaria,['KK Morgan'],2001,NA,Mutation for fitness characters is integral to the long-term evolution and persistence of populations. Much debate remains concerning estimates of mutation rates and average mutational effects. The primary goal of the following chapters is to explore mutation for life
Understanding local adaptation and effective population size in the face of complex demographic history,['KJ Gilbert'],2016,NA,"Description Evolution is driven by four major processes that create, maintain, or eliminate genetic diversity within and among populations: mutation, gene flow, genetic drift, and natural selection. My thesis examines the role of demographic history and its interactions"
